open,high,low,close,volume,RSI_14,ADX_14,ATRr_14,EMA_9,EMA_21,EMA_200,target
87824.0,87887.99,87726.86,87799.99,82.33106,57.10835652722136,13.214210668751376,259.24264163797284,87676.04314714242,87588.91781072071,87282.85082126777,0
87800.0,87800.0,87709.26,87789.33,88.60186,56.74337299074662,13.478904687563402,247.2067386638323,87698.70051771394,87607.13710065518,87287.890415086,0
87789.34,87970.0,87741.51,87935.05,80.9538,60.463192377667866,14.473602858512828,245.86982875927322,87745.97041417114,87636.94736423198,87294.32981394087,0
87935.05,87941.58,87585.07,87617.99,99.75264,50.32306787727785,14.38561676474304,253.77269813361048,87720.37433133692,87635.22396748362,87297.55031330466,0
87618.0,87678.85,87530.33,87557.31,81.02936,48.64174859914901,13.97870466593231,246.2546482669243,87687.76146506953,87628.14087953055,87300.13498680413,0
87557.3,87619.74,87452.27,87538.9,92.74034,48.11649388725752,13.149384780211768,240.6271733907155,87657.98917205563,87620.0280723005,87302.51075807972,0
87538.9,87573.83,87416.44,87424.8,78.76032,44.88169998449694,12.245302021810026,234.68166100566438,87611.35133764452,87602.28006572773,87303.72756645703,0
87424.8,87453.47,87311.12,87362.01,171.56334,43.1620341314567,11.983409799824209,228.08654236240307,87561.48307011562,87580.43733247975,87304.30749116892,0
87362.01,87362.01,87099.78,87115.23,198.4183,37.1390738533754,12.715701249904665,230.52536076508827,87472.2324560925,87538.14575679977,87302.4261230976,0
87115.23,87132.0,86894.58,86960.93,446.66709,33.949167902248966,14.146097438244755,231.01783499615328,87369.97196487401,87485.6715970907,87299.0281517235,0
86960.92,86970.46,86746.6,86825.27,195.50922,31.395932997155562,15.93051316047079,230.50656106785667,87261.03157189922,87425.63508826426,87294.31414026357,0
86825.27,87078.59,86825.27,86921.36,178.22611,35.11810330208379,16.896525944697267,232.1360924201521,87193.09725751937,87379.79189842205,87290.60315379329,0
86921.36,86927.48,86783.29,86868.08,103.98569,34.01605401919543,17.93587989916334,225.8542286758557,87128.0938060155,87333.27263492913,87286.39894330778,0
86868.08,86934.6,86670.36,86893.42,107.39697,35.05983748525996,19.27140088705364,228.59606948472353,87081.1590448124,87293.28603175376,87282.48870506592,0
86893.41,86997.74,86800.05,86955.17,80.09081,37.64826327863829,20.086372138662078,226.38849309295773,87055.96123584993,87262.54821068523,87279.23180252795,0
86955.17,86999.54,86844.01,86989.83,97.02138,39.115187239201084,20.830663751346094,221.3271721577464,87042.73498867995,87237.75564607748,87276.35218260229,0
86989.84,87009.1,86864.66,86896.44,89.94263,36.615527780402054,21.45111752894485,215.8352312893361,87013.47599094396,87206.72695097952,87272.57196187989,0
86896.44,87058.52,86872.0,87053.72,105.07051,43.19892142637071,21.652598722869186,213.74128619724095,87021.52479275518,87192.8172281632,87270.3943304184,0
87053.72,87095.83,86952.53,87095.79,73.35664,44.84899781207324,21.556735065258568,208.7097657545811,87036.37783420415,87183.99657105745,87268.65697389684,0
87095.78,87175.99,86537.13,86559.81,285.51094,32.067677270259885,23.04168960727689,239.43478248639678,86941.06426736333,87127.25233732496,87261.60377017647,1
86559.82,86605.99,86306.77,86520.98,263.38135,31.370178473312784,25.004252103114997,243.70515516593994,86857.04741389066,87072.13667029541,87254.23437942845,1
86520.98,86687.32,86427.68,86618.62,120.17943,35.187674773767,26.276883185279456,244.84335836837383,86809.36193111254,87030.90788208673,87247.90985824012,1
86618.62,86725.74,86580.7,86643.08,121.0925,36.14590067132135,27.199965089692704,237.71454705634773,86776.10554489004,86995.65080189702,87241.89165069544,1
86643.07,86697.54,86568.85,86592.28,105.07236,34.98890277819549,28.093380437159926,229.92707940946488,86739.34043591205,86958.98072899728,87235.4278531761,1
86592.28,86823.99,86581.57,86718.6,170.87486,40.12150362751103,28.049152244582288,230.81943088021728,86735.19234872964,86937.12793545208,87230.28528747286,1
86718.59,87132.64,86581.58,87000.99,344.46237,49.684864089625094,26.304389464151228,253.6937572459159,86788.35187898373,86942.93357768371,87228.00374232388,1
87001.0,87136.33,86934.59,87128.51,182.46457,53.311184461519446,24.66646476397163,249.9827745854937,86856.38350318698,86959.80416153064,87227.01375483807,1
87128.51,87348.33,86943.35,87315.43,172.19672,58.08039853053375,23.619416676095806,261.05400497224383,86948.19280254959,86992.13378320966,87227.89351847152,0
87315.43,87357.19,87208.0,87308.45,211.1423,57.84278700430379,22.684390373392493,253.063718902798,87020.24424203967,87020.88980291787,87228.69507550166,0
87308.44,87583.5,87053.66,87300.39,637.9664,57.55000285031557,22.694462023254594,272.8334532668836,87076.27339363174,87046.29891174352,87229.40845783497,0
87300.39,87693.21,86813.5,86899.73,398.69251,45.28031696374583,21.512905513423384,316.18177803353524,87040.96471490539,87032.97446522137,87226.12807516995,1
86899.72,87216.45,86859.08,87025.57,230.30855,48.96091493155905,20.415745897151545,319.1237938882824,87037.88577192432,87032.30133201941,87224.13247243196,1
87025.58,87325.09,86875.52,87261.25,259.41459,55.05792154035143,19.842604598818284,328.4413800391189,87082.55861753946,87053.11484729037,87224.50180106449,0
87261.26,87349.41,86884.15,86884.16,335.77097,45.6595540944366,19.40911394005765,338.21413860775397,87042.87889403157,87037.75531571852,87221.11531548176,1
86884.16,87009.29,86664.23,86978.0,359.73187,48.03670607029692,18.121069723587652,338.70312870719994,87029.90311522527,87032.32301428956,87218.69625761626,1
86977.99,87574.81,86956.61,87564.07,419.31244,59.849883673268515,18.679249271235435,358.66719094239977,87136.73649218022,87080.66364935414,87222.13281226685,1
87564.07,87849.78,87564.06,87594.44,299.52927,60.352876427477504,19.851604695717064,353.45667730365705,87228.27719374419,87127.37059032194,87225.83736139853,1
87594.45,87946.0,87557.85,87623.27,267.57067,60.85423020630794,21.14660800259291,355.93477178196684,87307.27575499535,87172.45235483813,87229.79191501647,1
87623.26,87858.77,87499.81,87820.01,262.51176,64.1827949549838,22.072114573141373,356.1508595118268,87409.82260399629,87231.32123167101,87235.66473178247,1
87820.02,87993.66,87750.65,87863.15,180.62851,64.88781614557642,23.24084793553367,348.06936954669703,87500.48808319704,87288.76021061001,87241.9083662921,1
87863.16,88826.0,87710.27,88663.14,685.14888,74.79559047161186,25.66281790310274,402.90227172193266,87733.01846655762,87413.70382782728,87256.04997458772,1
88663.14,89513.0,88552.79,89512.99,770.52651,80.9464581690774,28.562878419674476,442.70996659893797,88089.0127732461,87604.54802529752,87278.50708926845,1
89512.99,89962.9,89492.81,89830.79,833.53723,82.65143940204881,31.570139366029014,444.6656832704422,88437.36821859688,87806.93365936138,87303.90293912648,1
89830.8,90111.71,89676.0,90050.57,774.19,83.73538300245491,34.45563831856727,444.0259916082682,88760.0085748775,88010.90059941943,87331.23295963269,0
90050.56,90418.39,90050.56,90349.26,530.48838,85.09808967094507,37.314658100246994,438.5834207791063,89077.858859902,88223.47872674493,87361.26307943734,0
90349.26,90369.71,89709.68,89729.98,600.13133,71.68736587635357,38.760926390817204,454.4010335805997,89208.2830879216,88360.43338794993,87384.83240203002,1
89729.69,90168.96,89719.63,90145.69,223.38102,74.58300664768456,40.103889803489544,454.03881689627127,89395.7644703373,88522.72944359084,87412.30362191032,0
90145.69,90197.83,89745.32,89822.0,541.81446,68.691943168509,41.379526692439974,453.9296156893944,89481.01157626984,88640.84494871895,87436.28070029928,1
89822.0,90017.96,89716.3,89790.41,552.28212,68.12638899429983,42.449973415043054,443.0532145687236,89542.89126101587,88745.35086247177,87459.70487243561,1
89790.41,90036.0,89735.83,89874.78,422.51943,68.86371294142063,43.4649128611547,432.84727067095747,89609.26900881271,88848.02623861069,87483.73547071984,1
89874.79,90056.15,89801.16,89957.36,146.86217,69.60485723920226,44.43219060441715,420.1431799087456,89678.88720705017,88948.87476237335,87508.34865011567,1
89957.37,90000.0,89508.85,89976.84,259.22796,69.78754971245446,44.08143241951051,425.21509562954907,89738.47776564014,89042.32614761213,87532.91075309961,1
89976.84,90114.67,89800.95,90000.35,643.56973,70.02174126794462,43.94983902010195,417.2511602274385,89790.85221251212,89129.41922510194,87557.46238739714,1
90000.36,90068.02,89678.06,89678.06,608.31588,62.83152775663102,43.326732952413956,415.3017916397648,89768.29377000971,89179.29565918357,87578.5628611544,1
89678.07,89944.85,89644.77,89866.82,134.50655,65.09240327952966,42.61117759699572,407.0716636654961,89787.99901600777,89241.79787198505,87601.33158890411,1
89866.83,90022.57,89831.96,89831.96,149.6681,64.31434542205507,42.11070954008241,391.6101162608179,89796.79121280623,89295.44897453187,87623.52689647721,1
89831.97,90282.0,89815.35,90270.0,265.85402,69.28292761471538,42.152482702862194,396.9701079564734,89891.43297024499,89384.0445223017,87649.85996218391,0
90270.01,90491.28,90146.18,90231.64,269.71132,68.38498398807815,42.54864634225551,393.26510024529716,89959.47437619598,89461.0986566379,87675.54931579402,0
90231.64,90384.81,90160.62,90195.99,117.88211,67.50929073092952,42.91651257883502,381.18830737063325,90006.7775009568,89527.9069605799,87700.62832757717,1
90195.98,90656.08,90127.88,90324.12,235.34291,69.04361606423664,43.69154436104129,391.689142558445,90070.24600076544,89600.28996416354,87726.73272232765,0
90324.12,90538.6,90214.8,90336.91,162.2056,69.19997178638074,44.41121673023282,386.83991808998485,90123.57880061236,89667.25542196685,87752.70463553832,0
90336.9,90369.73,90201.55,90241.84,181.33189,66.51083086616467,45.00776723576885,371.2213525121283,90147.23104048989,89719.49038360623,87777.47215160262,1
90241.85,90461.53,90212.5,90386.57,107.14357,68.51663507750882,45.71845162243062,362.4933987612619,90195.09883239192,89780.13398509657,87803.43332422349,1
90386.56,90600.0,90341.04,90512.61,166.32528,70.19105830298615,46.60412698761703,355.0981559926008,90258.60106591354,89846.72271372416,87830.39030607202,0
90512.62,90514.58,90335.46,90337.44,146.32697,65.01572279090212,47.39225234607749,342.52828770741473,90274.36885273083,89891.33337611286,87855.33607417082,1
90337.43,90453.19,90312.25,90417.22,70.41011,66.23673536818971,47.97301431742056,328.12912429974244,90302.93908218466,89939.14125101168,87880.82745651738,1
90417.22,90575.95,90408.51,90484.02,185.84768,67.26688815142016,48.737839113840145,316.6513297069039,90339.15526574773,89988.6756827379,87906.72986988537,1
90484.01,90554.49,90116.33,90179.01,350.72252,58.49139580239621,47.70304210505402,325.3305204421253,90307.12621259819,90005.97880248899,87929.33962242382,1
90179.01,90268.01,90089.91,90218.01,211.82254,59.223901548835954,46.60051770873722,314.8140546962586,90289.30297007856,90025.25436589908,87952.11246200169,1
90218.01,90394.97,90216.89,90361.67,121.9804,61.89167361580243,45.92030195033428,305.0473365036689,90303.77637606284,90055.83760536279,87976.0881588972,1
90361.68,90597.32,90352.0,90485.85,179.03813,64.07937201592637,45.77696693543231,300.78109818197873,90340.19110085028,90094.9296412389,88001.06091353504,1
90485.85,90931.0,90385.5,90688.06,397.28471,67.36478320693514,46.29179853189888,318.26101974040887,90409.76488068022,90148.85058294445,88027.7972228531,1
90688.07,90818.0,90604.05,90719.2,243.22323,67.85241811218653,46.769856442903546,310.8102326160938,90471.65190454417,90200.70052994949,88054.57734998889,1
90719.19,90736.54,90600.0,90706.52,86.33506,67.41072299640334,47.18894609637364,298.3623588578009,90518.62552363535,90246.6841181359,88080.96483904372,1
90706.51,91236.0,90639.73,91145.78,396.49688,73.77866563754924,48.362149842574006,319.641476082244,90644.05641890828,90328.42010739628,88111.46051228707,1
91145.78,91213.68,90879.76,91029.89,269.17518,69.89806831226029,49.45155332118863,320.6613706477979,90721.22313512662,90392.19009763298,88140.4996116673,1
91029.89,91480.0,91002.98,91480.0,648.08964,75.32631096141922,50.78893888739688,331.8298441729555,90872.9785081013,90491.08190693907,88173.7284712527,1
91480.0,91887.0,91365.84,91823.4,879.09856,78.51023607297775,52.41957029930139,345.35342673203036,91063.06280648103,90612.20173358097,88210.04361084223,0
91823.39,91950.0,91333.75,91389.21,1145.45832,66.7769526170851,53.98596301699685,364.7031819654568,91128.29224518483,90682.83884870997,88241.67710725177,0
91389.73,91615.6,91309.81,91361.97,208.52723,66.10942592695359,55.300788912513056,360.4950975393533,91175.02779614787,90744.57804428179,88272.72479772689,0
91361.96,91599.0,91312.63,91334.53,194.70559,65.40020290951954,56.521698672635246,355.20044771511346,91206.9282369183,90798.21004025618,88303.1905211326,0
91334.53,91334.53,91088.76,91161.98,261.64568,60.970688914322174,56.319952860651696,347.38398716403424,91197.93858953463,90831.28003659652,88331.636187589,0
91161.99,91221.7,91044.14,91091.68,150.21364,59.21112384670491,55.882872567129965,335.253702366603,91176.68687162771,90854.95276054229,88359.09931010056,1
91091.68,91353.85,91057.77,91289.98,135.23762,62.49874734906061,55.717644871260916,332.4555807689886,91199.34549730217,90894.50069140209,88388.26230203986,0
91289.99,91346.69,91119.3,91125.69,141.59602,58.3057478916444,55.564219153668226,324.95089642834654,91184.61439784175,90915.51790127464,88415.50038858673,0
91125.7,91300.0,91075.0,91156.08,136.83872,58.85562821922019,55.14064705622164,317.81154668346466,91178.90751827341,90937.38718297695,88442.76983745652,0
91156.08,91313.71,91156.07,91277.06,95.54821,61.05745854514931,54.777796718196676,306.37072192036,91198.53801461872,90968.26652997905,88470.97172962113,0
91277.06,91333.0,91154.0,91298.36,90.02172,61.44862712968277,54.48605740795631,297.27281321176287,91218.502411695,90998.27502725368,88499.10494624182,0
91298.36,91554.49,91241.62,91489.02,197.69546,64.85196735867744,54.69217494146482,298.3868979823519,91272.605929356,91042.88820659426,88528.85534478667,0
91489.02,91489.02,90889.11,90966.46,258.82739,51.446484052556706,52.76571086132262,319.92426241218413,91211.3767434848,91035.94018781296,88553.11011747536,1
90966.45,91092.51,90921.85,90967.54,177.96852,51.46881219105697,50.97685135833343,309.2625293827416,91162.60939478784,91029.72198892086,88577.13429541093,1
90967.53,91300.05,90967.53,91287.72,279.38731,57.681970235644116,49.90423197516985,310.92377728397463,91187.63151583029,91053.17635356441,88604.10529744664,0
91287.72,91413.45,91215.01,91382.0,131.29309,59.3329589739068,49.195746096874174,302.8892217636909,91226.50521266423,91083.06941233129,88631.74604075564,0
91382.0,91445.3,91280.0,91335.31,99.71362,58.12358655582865,48.61784484812906,293.0614202091418,91248.26617013139,91106.00037484663,88658.64717467847,0
91335.32,91375.32,91195.79,91244.58,89.86933,55.745720930427424,47.57280638924572,284.9520330513469,91247.52893610511,91118.59852258784,88684.37784955729,1
91244.59,91327.98,91135.88,91283.17,92.2903,56.559742376873835,46.24629712128198,278.3197449762501,91254.6571488841,91133.55956598894,88710.23647791991,1
91283.16,91467.77,91241.45,91442.95,118.68897,59.852581574059315,45.44816777174435,274.60547747794703,91292.31571910728,91161.68596908085,88737.4276572441,1
91442.95,91455.36,91350.0,91364.63,194.29158,57.54977884707784,44.70704766145941,262.51651480095086,91306.77857528583,91180.13542643713,88763.56897408745,1
91364.63,91496.63,91327.46,91408.34,204.51563,58.50921981803905,44.15077986771137,255.84890660088283,91327.09086022868,91200.88129676103,88789.88510369853,1
91408.34,91511.83,91221.17,91248.82,180.19857,53.735886731934464,42.91909901281443,258.3354132722486,91311.43668818296,91205.23936069185,88814.35211759209,1
91248.83,91396.0,91248.82,91368.81,101.10698,56.60378586632436,41.77539536183869,250.39574089565892,91322.91135054638,91220.10941881078,88839.76960895934,1
91368.8,91449.7,91284.86,91387.99,141.42674,57.06198036805224,40.92788900115563,244.28461654596876,91335.9270804371,91235.37128982798,88865.12503573587,1
91388.0,91520.24,91371.55,91492.02,203.64271,59.556253932455604,40.415914562959884,237.45642964982832,91367.1456643497,91258.7029907527,88891.26329408676,0
91492.01,91537.98,91475.39,91511.01,125.88351,60.012893045163345,40.00986510661675,224.96597038912606,91395.91853147977,91281.63999159336,88917.33042548888,0
91511.0,91769.09,91511.0,91601.53,344.61009,62.20356255304324,40.42805087035373,227.33197250418823,91437.04082518381,91310.72090144851,88944.0388789666,0
91601.53,91940.18,91601.53,91803.6,244.50798,66.60218703225195,41.27926571767224,235.28326018246008,91510.35266014705,91355.52809222591,88972.4922234545,0
91803.6,91803.61,91540.0,91561.67,160.30674,57.91238229305971,41.58751314432402,237.30659874085583,91520.61612811765,91374.2682656599,88998.2551864052,0
91561.67,91700.0,91545.99,91593.13,116.12044,58.66758917882491,41.87374289764353,231.3568416879372,91535.11890249413,91394.16478696355,89024.07483629171,0
91593.13,91747.29,91593.11,91650.57,93.65721,60.076177582085,42.287179429819176,225.8442101387983,91558.2091219953,91417.47435178504,89050.20911652762,0
91650.57,91664.34,91347.02,91598.64,198.0409,58.14684068926384,40.81951580541085,232.3781951288836,91566.29529759624,91433.94395616822,89075.5666377562,0
91598.64,91671.37,91492.01,91613.51,118.1866,58.55726353757593,39.48671277942636,228.59118119110624,91575.738238077,91450.26814197112,89100.81980553972,0
91613.52,91619.36,91500.0,91528.09,63.82547,55.208078100087725,38.24910996958363,220.78895396317012,91566.20859046161,91457.34285633737,89124.97174777316,0
91528.1,91563.44,91361.38,91361.39,116.62086,49.28394751141754,36.14528898037186,219.45117153722924,91525.2448723693,91448.6198693976,89147.22466570577,0
91361.39,91478.17,91307.69,91469.76,74.72265,52.8277290084088,33.85259698014771,215.95323071314115,91514.14789789544,91450.54169945235,89170.33447002711,0
91469.77,91477.13,91362.23,91371.88,71.13396,49.46574517917597,31.72366869422528,208.73514280506026,91485.69431831635,91443.39063586577,89192.24039569849,0
91371.87,91457.36,91307.63,91406.75,81.78954,50.67018697643315,29.53238890898284,204.52048974755567,91469.9054546531,91440.05966896888,89214.27531713434,0
91406.76,91432.01,91190.0,91277.32,154.91463,46.26262978861598,28.218518851506055,207.19831190844417,91431.3883637225,91425.26515360808,89234.80312492404,0
91277.33,91363.13,91100.0,91108.61,119.68226,41.22840565577556,27.490552485475845,211.19343248641277,91366.83269097799,91396.47832146188,89253.44796945216,0
91108.62,91209.66,90950.0,90986.56,284.95596,38.006302138700306,27.529780343390968,214.65533016595498,91290.7781527824,91359.21301951079,89270.69286527851,0
90986.56,91075.99,90750.0,90816.98,263.10715,34.02715401702263,28.33319414467781,222.60780658267285,91196.01852222593,91309.91910864618,89286.07880691753,0
90817.03,90881.38,90438.43,90715.05,522.28023,31.867451662880462,29.95478499115014,238.34653468391133,91099.82481778075,91255.84009876924,89300.29742575418,0
90715.05,90882.24,90494.71,90822.96,338.60271,36.46499365070369,31.454131019960954,249.0024964922033,91044.45185422461,91216.48736251748,89315.44829713972,0
90822.96,91040.0,90702.37,90852.78,220.12251,37.71577039600976,31.712674991869548,255.33303245704627,91006.11748337968,91183.42305683406,89330.74513000401,1
90852.79,90903.56,90768.48,90836.65,109.22476,37.28815919164177,31.952751537213242,246.74353013868597,90972.22398670376,91151.89823348551,89345.72925806367,1
90836.66,90978.49,90623.03,90951.57,139.11676,42.3069120601111,32.64439870753701,254.50899227163745,90968.093189363,91133.6865758959,89361.7077729088,1
90951.56,90972.63,90579.77,90740.98,195.03173,36.53657816961329,33.41736779983169,264.39120710937766,90922.6705514904,91097.98597808718,89375.4318746709,1
90740.98,90842.0,90632.22,90789.68,96.44401,38.6214629020756,34.13512481410532,260.49040660156487,90896.07244119233,91069.95816189743,89389.50399532095,1
90789.68,90964.11,90629.98,90692.7,118.67687,36.079566879396694,33.84759466111344,265.7503775585963,90855.39795295388,91035.6619653613,89402.47111974562,1
90692.7,90969.03,90692.69,90931.97,86.15293,45.59369595411954,33.54321151547008,266.5067791615535,90870.7123623631,91026.23542305572,89417.6900140765,1
90931.97,90987.75,90775.37,90885.58,104.01069,44.21945305125056,33.1104499534336,262.6405806500143,90873.68588989048,91013.4485664143,89432.2958845832,1
90885.59,90988.0,90850.0,90958.3,87.39727,46.920308109502656,32.70647641810748,253.73768203215613,90890.60871191238,91008.43506037662,89447.48000513462,1
90958.29,91270.0,90850.77,91232.39,206.69972,55.638874353292294,30.418913655329717,265.5585618870018,90958.96496952992,91028.79460034239,89465.240303591,1
91232.39,91381.07,91113.6,91206.69,218.84717,54.73110501226437,28.902132959345373,265.6950931807875,91008.50997562394,91044.96690940217,89482.56816126671,1
91206.7,91562.0,91176.06,91300.01,225.49516,57.446063579668454,28.340763403781878,274.2840150964457,91066.80998049915,91068.15264491105,89500.65215966207,1
91300.0,91486.28,91232.38,91467.13,127.37499,61.85778064655761,27.819491673615776,272.82801401812776,91146.87398439932,91104.4233135555,89520.21910334703,0
91467.12,91539.99,91363.57,91470.69,118.219,61.948280619987756,27.578093977301492,265.9417273025471,91211.63718751947,91137.72028505045,89539.6267739605,0
91470.69,91635.79,91347.21,91370.76,256.19655,57.80238090585773,27.76591801581145,267.55874678093573,91243.46175001559,91158.90571368222,89557.84700506537,1
91370.75,91537.06,91299.06,91447.14,233.80914,60.00559752268558,27.571304457122,265.4474077251546,91284.19740001248,91185.1088306202,89576.64594033836,0
91447.15,91516.0,91386.77,91479.3,96.11406,60.930567055971245,27.390591866910366,255.7175928876433,91323.21792000998,91211.853482382,89595.57782152902,0
91479.3,91500.0,91390.54,91423.68,90.32605,58.414353944489264,27.222787318856707,245.2706219670978,91343.31033600798,91231.11043852908,89613.76789295659,0
91423.68,91502.0,91347.21,91420.68,80.05178,58.274567129122346,26.685668400161102,238.80772039801894,91358.78426880638,91248.34403502644,89631.7471179023,0
91420.69,91800.0,91375.99,91760.31,138.46116,67.69861109376242,27.564773605959125,252.03645465530292,91439.08941504512,91294.88639547858,89652.92684807243,0
91760.3,91843.59,91690.64,91791.99,124.24282,68.4152134149355,28.539979808044823,244.95885075135251,91509.6695320361,91340.07763225325,89674.21105853937,0
91791.99,91791.99,91556.5,91629.07,127.61151,60.92911095392865,28.35802496678268,244.28250426911342,91533.54962562889,91366.34966568477,89693.66239129021,0
91629.08,91683.84,91560.27,91620.13,86.36598,60.53766075602998,28.189066899896403,235.6601825356048,91550.86570050311,91389.42060516796,89712.83122321767,0
91620.13,91730.76,91506.94,91712.79,84.48314,63.178219995967794,27.60599083130659,234.8144552116325,91583.25056040249,91418.81782287997,89732.73131054884,0
